Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Home_Elo_Before,Away_Elo_Before
1970,03 Jun 1970 - 16:00 ,Group 3,Jalisco,Guadalajara ,Brazil,4.0,1.0,Czechoslovakia, ,52897.0,1.0,1.0,BARRETO RUIZ Ramon (URU),KLEIN Abraham (ISR),YAMASAKI MALDONADO Arturo (MEX),250.0,1770,BRA,TCH,1626.0927826043755,1518.6865113750894
1970,03 Jun 1970 - 16:00 ,Group 1,Estadio Azteca,Mexico City ,Belgium,3.0,0.0,El Salvador, ,92205.0,1.0,0.0,RADULESCU Andrei (ROU),GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER),250.0,1747,BEL,SLV,1430.3462427761285,1500.0
1970,06 Jun 1970 - 16:00 ,Group 2,Cuauhtemoc,Puebla ,Uruguay,0.0,0.0,Italy, ,29968.0,0.0,0.0,GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER),HORVAT Drago (YUG),250.0,1884,URU,ITA,1569.6004808313135,1557.3588269217937
1970,06 Jun 1970 - 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Peru,3.0,0.0,Morocco, ,13537.0,0.0,0.0,BAKHRAMOV Tofik (URS),MARUYAMA Yoshiyuki (JPN),SBARDELLA Antonio (ITA),250.0,1893,PER,MAR,1483.3436466981514,1488.2431595980024
1970,06 Jun 1970 - 16:00 ,Group 3,Jalisco,Guadalajara ,Romania,2.0,1.0,Czechoslovakia, ,56818.0,0.0,1.0,DE LEO Diego (MEX),EMSBERGER Gyula (HUN),LORAUX Vital (BEL),250.0,1919,ROU,TCH,1457.4757693221454,1507.480985147272
1970,06 Jun 1970 - 16:00 ,Group 1,Estadio Azteca,Mexico City ,Soviet Union,4.0,1.0,Belgium, ,95261.0,1.0,0.0,SCHEURER Ruedi (SUI),LANDAUER Henry (USA),DAVIDSON Bob (SCO),250.0,1753,URS,BEL,1553.6594385063954,1449.511622303615
1970,07 Jun 1970 - 12:00 ,Group 2,Luis Dosal,Toluca ,Sweden,1.0,1.0,Israel, ,9624.0,0.0,0.0,TAREKEGN Seyoum (ETH),RADULESCU Andrei (ROU),HORVAT Drago (YUG),250.0,1880,SWE,ISR,1533.086524723584,1486.5641810956222
1970,07 Jun 1970 - 12:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Germany FR,5.0,2.0,Bulgaria, ,12710.0,2.0,1.0,ORTIZ DE MENDIBIL Jose Maria (ESP),VELASQUEZ Guillermo (COL),SALDANHA RIBEIRO Antonio (POR),250.0,1774,FRG,BUL,1606.1519109577962,1423.8110171071078
1970,07 Jun 1970 - 12:00 ,Group 3,Jalisco,Guadalajara ,Brazil,1.0,0.0,England, ,66843.0,0.0,0.0,KLEIN Abraham (ISR),YAMASAKI MALDONADO Arturo (MEX),MACHIN Roger (FRA),250.0,1764,BRA,ENG,1637.298308832193,1571.7163294032143
1970,07 Jun 1970 - 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,4.0,0.0,El Salvador, ,103058.0,1.0,0.0,KANDIL Aly Hussein (EGY),DUNSTAN Keith (BER),TAYLOR John (ENG),250.0,1820,MEX,SLV,1387.513795514036,1480.8346204725135
1970,10 Jun 1970 - 16:00 ,Group 2,Cuauhtemoc,Puebla ,Sweden,1.0,0.0,Uruguay, ,18163.0,0.0,0.0,LANDAUER Henry (USA),TAYLOR John (ENG),RADULESCU Andrei (ROU),250.0,1922,SWE,URU,1530.956804894359,1569.0369650094117
1970,10 Jun 1970 - 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Germany FR,3.0,1.0,Peru, ,17875.0,3.0,1.0,AGUILAR ELIZALDE Abel (MEX),ORTIZ DE MENDIBIL Jose Maria (ESP),SBARDELLA Antonio (ITA),250.0,1840,FRG,PER,1614.4493353817036,1499.569262650006
1970,10 Jun 1970 - 16:00 ,Group 3,Jalisco,Guadalajara ,Brazil,3.0,2.0,Romania, ,50804.0,2.0,1.0,MARSCHALL Ferdinand (AUT),BARRETO RUIZ Ramon (URU),LORAUX Vital (BEL),250.0,1769,BRA,ROU,1650.3135129499435,1475.7628243695974
1970,10 Jun 1970 - 16:00 ,Group 1,Estadio Azteca,Mexico City ,Soviet Union,2.0,0.0,El Salvador, ,89979.0,0.0,0.0,HORMAZABAL DIAZ Rafael (CHI),COEREZZA Norberto Angel (ARG),DE MORAES Ayrton Vieira (BRA),250.0,1823,URS,SLV,1565.0019289466156,1460.6374900391718
1970,11 Jun 1970 - 16:00 ,Group 2,Luis Dosal,Toluca ,Italy,0.0,0.0,Israel, ,9890.0,0.0,0.0,DE MORAES Ayrton Vieira (BRA),TAREKEGN Seyoum (ETH),TSCHENSCHER Kurt (GER),250.0,1877,ITA,ISR,1557.9223427436955,1488.6939009248472
1970,11 Jun 1970 - 16:00 ,Group 4,Nou Camp - Estadio Leï¿½n,Leon ,Bulgaria,1.0,1.0,Morocco, ,12299.0,1.0,0.0,SALDANHA RIBEIRO Antonio (POR),BAKHRAMOV Tofik (URS),VAN RAVENS Laurens (NED),250.0,1779,BUL,MAR,1415.5135926832004,1472.0175436461477
1970,11 Jun 1970 - 16:00 ,Group 3,Jalisco,Guadalajara ,England,1.0,0.0,Czechoslovakia, ,49292.0,0.0,0.0,MACHIN Roger (FRA),EMSBERGER Gyula (HUN),MARSCHALL Ferdinand (AUT),250.0,1813,ENG,TCH,1558.7011252854638,1489.19393009982
1970,11 Jun 1970 - 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,1.0,0.0,Belgium, ,108192.0,1.0,0.0,COEREZZA Norberto Angel (ARG),LANDAUER Henry (USA),HORMAZABAL DIAZ Rafael (CHI),250.0,1752,MEX,BEL,1407.7109259473777,1438.1691318633948
1970,14 Jun 1970 - 12:00 ,Quarter-finals,Luis Dosal,Toluca ,Italy,4.0,1.0,Mexico, ,26851.0,1.0,1.0,SCHEURER Ruedi (SUI),DUNSTAN Keith (BER),LANDAUER Henry (USA),251.0,1882,ITA,MEX,1554.7757876646983,1425.1099959160467
1970,14 Jun 1970 - 12:00 ,Quarter-finals,Nou Camp - Estadio Leï¿½n,Leon ,Germany FR,3.0,2.0,England,Germany FR win after extra time ,23357.0,0.0,0.0,COEREZZA Norberto Angel (ARG),VELASQUEZ Guillermo (COL),ORTIZ DE MENDIBIL Jose Maria (ESP),251.0,1811,FRG,ENG,1625.3436394925861,1571.542231563015
1970,14 Jun 1970 - 12:00 ,Quarter-finals,Jalisco,Guadalajara ,Brazil,4.0,2.0,Peru, ,54233.0,2.0,1.0,LORAUX Vital (BEL),MARSCHALL Ferdinand (AUT),EMSBERGER Gyula (HUN),251.0,1768,BRA,PER,1658.8895066704804,1488.6749585391235
1970,14 Jun 1970 - 12:00 ,Quarter-finals,Estadio Azteca,Mexico City ,Uruguay,1.0,0.0,Soviet Union,Uruguay win after extra time ,26085.0,0.0,0.0,VAN RAVENS Laurens (NED),DAVIDSON Bob (SCO),GLOECKNER Rudolf (GDR),251.0,1925,URU,URS,1551.2902974322917,1576.3352905129761
1970,17 Jun 1970 - 16:00 ,Semi-finals,Jalisco,Guadalajara ,Brazil,3.0,1.0,Uruguay, ,51261.0,1.0,1.0,ORTIZ DE MENDIBIL Jose Maria (ESP),BAKHRAMOV Tofik (URS),MARSCHALL Ferdinand (AUT),569.0,1771,BRA,URU,1667.623099691138,1568.441668392108
1970,17 June 1970 - 16:00 ,Semi-finals,Estadio Azteca,Mexico City ,Italy,4.0,3.0,Germany FR,Italy win after extra time ,102444.0,0.0,0.0,YAMASAKI MALDONADO Arturo (MEX),HORMAZABAL DIAZ Rafael (CHI),VELASQUEZ Guillermo (COL),569.0,1838,ITA,FRG,1565.0670731839418,1638.8856091389023
1970,20 Jun 1970 - 16:00 ,Match for third place,Estadio Azteca,Mexico City ,Germany FR,1.0,0.0,Uruguay, ,104403.0,1.0,0.0,SBARDELLA Antonio (ITA),MARSCHALL Ferdinand (AUT),AGUILAR ELIZALDE Abel (MEX),3477.0,1843,FRG,URU,1619.5363859570543,1556.888987175238
1970,21 Jun 1970 - 12:00 ,Final,Estadio Azteca,Mexico City ,Brazil,4.0,1.0,Italy, ,107412.0,1.0,1.0,GLOECKNER Rudolf (GDR),SCHEURER Ruedi (SUI),COEREZZA Norberto Angel (ARG),3476.0,1765,BRA,ITA,1679.175780908008,1584.4162963657898
1970,31 May 1970 - 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,0.0,0.0,Soviet Union, ,107160.0,0.0,0.0,TSCHENSCHER Kurt (GER),DUNSTAN Keith (BER),TAYLOR John (ENG),250.0,1902,MEX,URS,1414.8187103968032,1559.1839195531597
1974,03 Jul 1974 - 17:00 ,Group B,Waldstadion,Frankfurt/Main ,Poland,0.0,1.0,Germany FR, ,62000.0,0.0,0.0,LINEMAYR Erich (AUT),PALOTAI Karoly (HUN),SCHEURER Ruedi (SUI),263.0,2064,POL,FRG,1483.2313465091672,1632.6822321848565
1974,03 Jul 1974 - 19:30 ,Group A,Westfalenstadion,Dortmund ,Netherlands,2.0,0.0,Brazil, ,53700.0,0.0,0.0,TSCHENSCHER Kurt (GER),DAVIDSON Bob (SCO),SUPPIAH George (SIN),263.0,1983,NED,BRA,1470.2253340108916,1690.917024034858
1974,03 Jul 1974 - 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Argentina,1.0,1.0,German DR, ,54254.0,1.0,1.0,TAYLOR John (ENG),KAMEL Mahmoud (EGY),THOMAS Clive (WAL),263.0,1946,ARG,GDR,1524.1169517256615,1500.0
1974,03 Jul 1974 - 19:30 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Sweden,2.0,1.0,Yugoslavia, ,41300.0,1.0,1.0,PESTARINO Luis (ARG),BARRETO RUIZ Ramon (URU),LLOBREGAT Vicente (VEN),263.0,2182,SWE,YUG,1548.703472471479,1517.3821178641215
1974,06 Jul 1974 - 16:00 ,Match for third place,Olympiastadion,Munich ,Brazil,0.0,1.0,Poland, ,77100.0,0.0,0.0,ANGONESE Aurelio (ITA),NAMDAR Jafar (IRN),NDIAYE Birame (SEN),264.0,1984,BRA,POL,1665.9310460908675,1473.7185495536457
1974,07 July 1974 - 16:00 ,Final,Olympiastadion,Munich ,Netherlands,1.0,2.0,Germany FR, ,78200.0,1.0,2.0,TAYLOR John (ENG),GONZALEZ ARCHUNDIA Alfonso (MEX),BARRETO RUIZ Ramon (URU),605.0,2063,NED,FRG,1495.2113119548821,1642.195029140378
1974,13 Jun 1974 - 17:00 ,Group 2,Waldstadion,Frankfurt/Main ,Brazil,0.0,0.0,Yugoslavia, ,62000.0,0.0,0.0,SCHEURER Ruedi (SUI),LORAUX Vital (BEL),PESTARINO Luis (ARG),262.0,1986,BRA,YUG,1641.8840279203612,1502.820624723114
1974,14 Jun 1974 - 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany FR,1.0,0.0,Chile, ,81100.0,1.0,0.0,BABACAN Dogan (TUR),TAYLOR John (ENG),WINSEMANN Werner (CAN),262.0,2003,FRG,CHI,1651.803038399401,1508.1522747794688
1974,14 Jun 1974 - 19:30 ,Group 1,Volksparkstadion,Hamburg ,German DR,2.0,0.0,Australia, ,17000.0,0.0,0.0,NDIAYE Youssou (SEN),SANCHEZ IBANEZ Pablo (ESP),DELGADO Omar (COL),262.0,1955,GDR,AUS,1501.1088463145638,1500.0
1974,14 Jun 1974 - 19:30 ,Group 2,Westfalenstadion,Dortmund ,Zaire,0.0,2.0,Scotland, ,27000.0,0.0,2.0,SCHULENBURG Gerhard (GER),BOSKOVIC Tony (AUS),WEYLAND Hans Joachim (FRG),262.0,2176,ZAI,SCO,1500.0,1444.7746335794805
1974,15 Jun 1974 - 16:00 ,Group 3,Niedersachsenstadion,Hanover ,Uruguay,0.0,2.0,Netherlands, ,55100.0,0.0,1.0,PALOTAI Karoly (HUN),KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),262.0,2098,URU,NED,1543.743140947436,1485.6033026958592
1974,15 Jun 1974 - 16:00 ,Group 3,Rheinstadion,Dï¿½Sseldorf ,Sweden,0.0,0.0,Bulgaria, ,23800.0,0.0,0.0,PEREZ NUNEZ Edison A. (PER),GONZALEZ ARCHUNDIA Alfonso (MEX),SUPPIAH George (SIN),262.0,1995,SWE,BUL,1563.2649656124865,1418.0929949258643
1974,15 Jun 1974 - 18:00 ,Group 4,Olympiastadion,Munich ,Italy,3.0,1.0,Haiti, ,53000.0,0.0,0.0,LLOBREGAT Vicente (VEN),NAMDAR Jafar (IRN),MARQUES Armando (BRA),262.0,2083,ITA,HAI,1572.6750532389397,1500.0
1974,15 Jun 1974 - 18:00 ,Group 4,Neckarstadion,Stuttgart ,Poland,3.0,2.0,Argentina, ,32700.0,2.0,0.0,THOMAS Clive (WAL),ALDINGER Heinz (GER),DAVIDSON Bob (SCO),262.0,1952,POL,ARG,1497.765567724152,1523.0081054110976
1974,18 Jun 1974 - 16:00 ,Group 1,Volksparkstadion,Hamburg ,Australia,0.0,3.0,Germany FR, ,53300.0,0.0,2.0,KAMEL Mahmoud (EGY),GONZALEZ ARCHUNDIA Alfonso (MEX),PEREZ NUNEZ Edison A. (PER),262.0,1954,AUS,FRG,1484.0510640865111,1661.540531422762
1974,18 Jun 1974 - 19:30 ,Group 2,Waldstadion,Frankfurt/Main ,Scotland,0.0,0.0,Brazil, ,62000.0,0.0,0.0,VAN GEMERT Arie (NED),PALOTAI Karoly (HUN),LINEMAYR Erich (AUT),262.0,1985,SCO,BRA,1463.2966513309025,1635.801331285813
1974,18 Jun 1974 - 19:30 ,Group 1,Olympiastadion,Berlin West ,Chile,1.0,1.0,German DR, ,28300.0,0.0,0.0,ANGONESE Aurelio (ITA),SCHEURER Ruedi (SUI),DAVIDSON Bob (SCO),262.0,2004,CHI,GDR,1498.414781756108,1517.0577822280527
1974,18 Jun 1974 - 19:30 ,Group 2,Parkstadion,Gelsenkirchen ,Yugoslavia,9.0,0.0,Zaire, ,31700.0,6.0,0.0,DELGADO Omar (COL),LLOBREGAT Vicente (VEN),BARRETO RUIZ Ramon (URU),262.0,2186,YUG,ZAI,1508.9033213576622,1481.477982248578
1974,19 Jun 1974 - 19:30 ,Group 3,Westfalenstadion,Dortmund ,Netherlands,0.0,0.0,Sweden, ,53700.0,0.0,0.0,WINSEMANN Werner (CAN),TSCHENSCHER Kurt (GER),THOMAS Clive (WAL),262.0,2097,NED,SWE,1504.2560262045063,1556.9432385701712
1974,19 Jun 1974 - 19:30 ,Group 3,Niedersachsenstadion,Hanover ,Bulgaria,1.0,1.0,Uruguay, ,13400.0,0.0,0.0,TAYLOR John (ENG),BABACAN Dogan (TUR),OHMSEN Klaus (GER),262.0,1996,BUL,URU,1424.4147219681797,1525.0904174387888
1974,19 Jun 1974 - 19:30 ,Group 4,Olympiastadion,Munich ,Haiti,0.0,7.0,Poland, ,25300.0,0.0,5.0,SUPPIAH George (SIN),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER),262.0,2085,HAI,POL,1487.298836728827,1514.9259884692951
1974,19 Jun 1974 - 19:30 ,Group 4,Neckarstadion,Stuttgart ,Argentina,1.0,1.0,Italy, ,70100.0,1.0,1.0,KAZAKOV Pavel (URS),GLOECKNER Rudolf (GDR),RAINEA Nicolae (ROU),262.0,1949,ARG,ITA,1505.8476846659546,1585.3762165101127
1974,22 Jun 1974 - 16:00 ,Group 2,Waldstadion,Frankfurt/Main ,Scotland,1.0,1.0,Yugoslavia, ,56000.0,0.0,0.0,GONZALEZ ARCHUNDIA Alfonso (MEX),GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER),262.0,2175,SCO,YUG,1470.646519402155,1523.6429544987238
1974,22 Jun 1974 - 16:00 ,Group 1,Olympiastadion,Berlin West ,Australia,0.0,0.0,Chile, ,17400.0,0.0,0.0,NAMDAR Jafar (IRN),LORAUX Vital (BEL),VAN GEMERT Arie (NED),262.0,1953,AUS,CHI,1475.580851146505,1499.2725006109995
1974,22 Jun 1974 - 16:00 ,Group 2,Parkstadion,Gelsenkirchen ,Zaire,0.0,3.0,Brazil, ,36200.0,0.0,1.0,RAINEA Nicolae (ROU),ANGONESE Aurelio (ITA),OHMSEN Klaus (GER),262.0,1987,ZAI,BRA,1466.7383491075163,1628.4514632145604
1974,22 June 1974 - 19:30 ,Group 1,Volksparkstadion,Hamburg ,German DR,1.0,0.0,Germany FR, ,60200.0,0.0,0.0,BARRETO RUIZ Ramon (URU),MARQUES Armando (BRA),PESTARINO Luis (ARG),262.0,2062,GDR,FRG,1516.2000633731611,1670.010744362768
1974,23 Jun 1974 - 16:00 ,Group 3,Westfalenstadion,Dortmund ,Bulgaria,1.0,4.0,Netherlands, ,53300.0,0.0,2.0,BOSKOVIC Tony (AUS),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER),262.0,1990,BUL,NED,1428.9254614056047,1506.663932426525
1974,23 Jun 1974 - 16:00 ,Group 4,Olympiastadion,Munich ,Argentina,4.0,1.0,Haiti, ,25900.0,2.0,0.0,SANCHEZ IBANEZ Pablo (ESP),KAMEL Mahmoud (EGY),NDIAYE Birame (SEN),262.0,1947,ARG,HAI,1509.4474563298972,1472.5684393095232
1974,23 Jun 1974 - 16:00 ,Group 3,Rheinstadion,Dï¿½Sseldorf ,Sweden,3.0,0.0,Uruguay, ,28300.0,0.0,0.0,LINEMAYR Erich (AUT),LLOBREGAT Vicente (VEN),ALDINGER Heinz (GER),262.0,2181,SWE,URU,1554.5353323481525,1520.5796780013638
1974,23 Jun 1974 - 16:00 ,Group 4,Neckarstadion,Stuttgart ,Poland,2.0,1.0,Italy, ,70100.0,2.0,0.0,WEYLAND Hans Joachim (FRG),WINSEMANN Werner (CAN),SCHULENBURG Gerhard (GER),262.0,2129,POL,ITA,1529.6563858885988,1581.77644484617
1974,26 Jun 1974 - 16:00 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Yugoslavia,0.0,2.0,Germany FR, ,67385.0,0.0,1.0,MARQUES Armando (BRA),ANGONESE Aurelio (ITA),PEREZ NUNEZ Edison A. (PER),263.0,2066,YUG,FRG,1521.2211324309992,1647.3566288379852
1974,26 Jun 1974 - 19:30 ,Group A,Niedersachsenstadion,Hanover ,Brazil,1.0,0.0,German DR, ,59863.0,0.0,0.0,THOMAS Clive (WAL),BABACAN Dogan (TUR),BOSKOVIC Tony (AUS),263.0,1982,BRA,GDR,1637.4992414324604,1538.854178897944
1974,26 Jun 1974 - 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Netherlands,4.0,0.0,Argentina, ,56548.0,2.0,0.0,DAVIDSON Bob (SCO),TSCHENSCHER Kurt (GER),KAZAKOV Pavel (URS),263.0,1948,NED,ARG,1519.1425134809467,1523.7554646479907
1974,26 Jun 1974 - 19:30 ,Group B,Neckarstadion,Stuttgart ,Sweden,0.0,1.0,Poland, ,44955.0,0.0,1.0,BARRETO RUIZ Ramon (URU),GONZALEZ ARCHUNDIA Alfonso (MEX),PESTARINO Luis (ARG),263.0,2167,SWE,POL,1568.976576385633,1548.0387590227676
1974,30 Jun 1974 - 16:00 ,Group A,Niedersachsenstadion,Hanover ,Argentina,1.0,2.0,Brazil, ,39400.0,1.0,1.0,LORAUX Vital (BEL),NDIAYE Birame (SEN),TAYLOR John (ENG),263.0,1945,ARG,BRA,1507.543042878083,1649.0747247264276
1974,30 Jun 1974 - 16:00 ,Group B,Waldstadion,Frankfurt/Main ,Poland,2.0,1.0,Yugoslavia, ,58000.0,1.0,1.0,GLOECKNER Rudolf (GDR),MARQUES Armando (BRA),WINSEMANN Werner (CAN),263.0,2170,POL,YUG,1565.0018155721627,1510.7874558129372
1974,30 Jun 1974 - 16:00 ,Group A,Parkstadion,Gelsenkirchen ,German DR,0.0,2.0,Netherlands, ,68348.0,0.0,1.0,SCHEURER Ruedi (SUI),LINEMAYR Erich (AUT),DELGADO Omar (COL),263.0,2067,GDR,NED,1527.2786956039768,1535.3549352508544
1974,30 Jun 1974 - 19:30 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany FR,4.0,2.0,Sweden, ,67800.0,0.0,1.0,KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),SANCHEZ IBANEZ Pablo (ESP),263.0,2065,FRG,SWE,1657.7903054560472,1552.013519836238
1978,01 Jun 1978 - 15:00 ,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Germany FR,0.0,0.0,Poland, ,67579.0,0.0,0.0,COEREZZA Norberto Angel (ARG),ITHURRALDE Arturo Andres (ARG),COMESANA Miguel (ARG),278.0,2351,FRG,POL,1669.0642297831944,1578.5252203102086
1978,02 Jun 1978 - 13:45 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Italy,2.0,1.0,France, ,42373.0,1.0,1.0,RAINEA Nicolae (ROU),LINEMAYR Erich (AUT),SILVAGNO CAVANNA Juan (CHI),278.0,2347,ITA,FRA,1563.3940717120013,1478.3169324174125
1978,02 Jun 1978 - 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Tunisia,3.0,1.0,Mexico, ,17396.0,0.0,1.0,GORDON John (SCO),DUBACH Jean (SUI),GONELLA Sergio (ITA),278.0,2433,TUN,MEX,1500.0,1421.1090558878068
1978,02 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,Hungary, ,71615.0,1.0,1.0,GARRIDO Antonio (POR),NDIAYE Youssou (SEN),PARTRIDGE Pat (ENG),278.0,2199,ARG,HUN,1497.7227161124013,1551.8810213221611
1978,03 Jun 1978 - 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Sweden,1.0,1.0,Brazil, ,32569.0,1.0,1.0,THOMAS Clive (WAL),JARGUZ Alojzy (POL),NAMDAR Jafar (IRN),278.0,2253,SWE,BRA,1540.7395955090908,1658.8950514921094
1978,03 Jun 1978 - 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Austria,2.0,1.0,Spain, ,40841.0,1.0,1.0,PALOTAI Karoly (HUN),BARRETO RUIZ Ramon (URU),IVANOV Anatoly (URS),278.0,2216,AUT,ESP,1516.0589272209384,1488.2724163263338
1978,03 Jun 1978 - 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Peru,3.0,1.0,Scotland, ,37927.0,1.0,1.0,ERIKSSON Ulf (SWE),GEBREYESUS DIFUE Tesfaye (ERI),MARTINEZ Angel (ESP),278.0,2451,PER,SCO,1479.941365518466,1473.0683414698797
1978,03 Jun 1978 - 16:45 ,Group 4,San Martin,Mendoza ,Netherlands,3.0,0.0,IR Iran, ,33431.0,1.0,0.0,GONZALEZ ARCHUNDIA Alfonso (MEX),WURTZ Robert (FRA),COMESANA Miguel (ARG),278.0,2388,NED,IRN,1550.983077645001,1500.0
1978,06 Jun 1978 - 13:45 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Italy,3.0,1.0,Hungary, ,26533.0,2.0,0.0,BARRETO RUIZ Ramon (URU),BIWERSI Ferdinand (GER),GORDON John (SCO),278.0,2396,ITA,HUN,1575.5526004232024,1533.4069456823654
1978,06 Jun 1978 - 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Poland,1.0,0.0,Tunisia, ,9624.0,1.0,0.0,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),THOMAS Clive (WAL),278.0,2454,POL,TUN,1582.6028102247562,1512.4281155561823
1978,06 Jun 1978 - 16:45 ,Group 2,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Germany FR,6.0,0.0,Mexico, ,35258.0,4.0,0.0,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL),278.0,2350,FRG,MEX,1664.9866398686468,1408.6809403316245
1978,06 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,France, ,71666.0,1.0,0.0,DUBACH Jean (SUI),OROZCO GUERRERO Cesar (PER),WINSEMANN Werner (CAN),278.0,2197,ARG,FRA,1516.196791752197,1466.1584037062114
1978,07 Jun 1978 - 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Brazil,0.0,0.0,Spain, ,34771.0,0.0,0.0,GONELLA Sergio (ITA),KLEIN Abraham (ISR),ITHURRALDE Arturo Andres (ARG),278.0,2246,BRA,ESP,1653.654288478333,1473.5493111932424
1978,07 Jun 1978 - 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Austria,1.0,0.0,Sweden, ,41424.0,1.0,0.0,CORVER Charles (NED),MAKSIMOVIC Dusan (SCG),SEOUDI Hedi (TUN),278.0,2224,AUT,SWE,1530.7820323540298,1545.9803585228672
1978,07 Jun 1978 - 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Scotland,1.0,1.0,IR Iran, ,7938.0,1.0,0.0,NDIAYE Youssou (SEN),RAINEA Nicolae (ROU),COELHO Arnaldo (BRA),278.0,2408,SCO,IRN,1457.3848146431233,1486.3311492895018
1978,07 Jun 1978 - 16:45 ,Group 4,San Martin,Mendoza ,Netherlands,0.0,0.0,Peru, ,28125.0,0.0,0.0,PROKOP Adolf (GDR),COEREZZA Norberto Angel (ARG),IVANOV Anatoly (URS),278.0,2394,NED,PER,1564.6519283554992,1495.6248923452224
1978,10 Jun 1978 - 15:10 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,France,3.0,1.0,Hungary, ,23127.0,3.0,1.0,COELHO Arnaldo (BRA),PARTRIDGE Pat (ENG),SILVAGNO CAVANNA Juan (CHI),278.0,2344,FRA,HUN,1452.4469551576058,1519.338360570558
1978,10 Jun 1978 - 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Poland,3.0,1.0,Mexico, ,22651.0,1.0,0.0,NAMDAR Jafar (IRN),ERIKSSON Ulf (SWE),CORVER Charles (NED),278.0,2431,POL,MEX,1595.4143864451746,1402.725065913003
1978,10 Jun 1978 - 16:45 ,Group 2,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Germany FR,0.0,0.0,Tunisia, ,30667.0,0.0,0.0,OROZCO GUERRERO Cesar (PER),COMESANA Miguel (ARG),PESTARINO Luis (ARG),278.0,2352,FRG,TUN,1670.9425142872683,1499.616539335764
1978,10 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Italy,1.0,0.0,Argentina, ,71712.0,0.0,0.0,KLEIN Abraham (ISR),GONZALEZ ARCHUNDIA Alfonso (MEX),RION Francis (BEL),278.0,2200,ITA,ARG,1589.6211855350098,1529.9082403008026
1978,11 Jun 1978 - 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Brazil,1.0,0.0,Austria, ,35221.0,1.0,0.0,WURTZ Robert (FRA),BOUZO Farouk (SYR),GEBREYESUS DIFUE Tesfaye (ERI),278.0,2215,BRA,AUT,1646.0310619512184,1547.4814950409625
1978,11 Jun 1978 - 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Spain,1.0,0.0,Sweden, ,42132.0,0.0,0.0,BIWERSI Ferdinand (GER),ITHURRALDE Arturo Andres (ARG),PROKOP Adolf (GDR),278.0,2337,ESP,SWE,1481.172537720357,1529.2808958359344
